customer_id,region,plan_type,contract_type,payment_method,device_type,support_channel,issue_type,tenure_months,monthly_charges_usd,total_charges_usd,avg_monthly_data_gb,num_support_contacts,first_call_resolution,nps_score,csat_score,csat_verbatim_text,sentiment_label,sentiment_score,churn_risk_score,churned,revenue_per_tenure_month,support_intensity_index,loyalty_tier,weighted_sentiment_index,interaction_date
CUST04107,West,Standard,Month-to-Month,Mail,Business Line,Chat,Billing Dispute,78,179.43,13926.57,60.44,14,True,-84,5,Excellent support experience,Positive,0.9243,64.8,0,178.55,0.1772,Platinum,0.678,2023-02-10
CUST04108,Northeast,Basic,1-Year,In-Store,Smartphone,In-Store,Plan Change,6,36.85,224.43,22.91,10,True,-16,4,Very happy with service,Positive,0.6082,73.2,1,37.41,1.4286,Bronze,0.697,2023-03-02
CUST04109,Midwest,Enterprise,Month-to-Month,Mail,Smartphone,Phone,Billing Dispute,7,175.25,1128.94,39.98,11,True,67,1,Problem kept recurring,Negative,0.2828,100,1,161.28,1.375,Bronze,0.5422,2022-01-25
CUST04110,Northeast,Premium,Month-to-Month,In-Store,Tablet,Phone,Network Outage,46,106.15,4409.05,96.52,6,True,55,2,Agent was unhelpful,Negative,0.0522,100,1,95.85,0.1277,Gold,0.6212,2022-06-21
CUST04111,Southeast,Premium,Month-to-Month,Auto-Pay,Tablet,Email,Plan Change,82,230.91,17026.58,2.97,12,True,-39,2,Problem kept recurring,Negative,0.2681,100,1,207.64,0.1446,Platinum,0.4567,2022-01-31
CUST04112,Midwest,Enterprise,2-Year,In-Store,Hotspot,In-Store,Contract Issue,30,32.62,955.68,62.11,3,True,89,4,Great network coverage,Positive,0.6053,38.2,0,31.86,0.0968,Silver,0.8808,2024-09-26
CUST04113,West,Enterprise,1-Year,In-Store,Hotspot,Phone,Network Outage,38,170.34,5749.49,29.85,14,True,-44,4,Excellent support experience,Positive,0.8715,86.8,1,151.3,0.359,Gold,0.648,2024-11-05
CUST04114,Northeast,Standard,Month-to-Month,Mail,Smartphone,Phone,Device Problem,28,135.77,3987.78,3.86,0,True,-85,2,Terrible wait times,Negative,0.0293,100,1,142.42,0.0,Silver,0.3762,2022-08-19
CUST04115,West,Standard,2-Year,Mail,Business Line,Email,No Issue,46,179.69,7771.44,114.64,13,True,-11,2,Billing overcharge not fixed,Negative,0.1986,100,1,168.94,0.2766,Gold,0.5058,2022-09-15
CUST04116,West,Basic,Month-to-Month,Mail,Tablet,Phone,Network Outage,52,225.58,11399.05,113.22,14,True,62,5,Seamless experience overall,Positive,0.6104,35.6,0,219.21,0.2642,Gold,0.9335,2023-01-13
CUST04117,Southwest,Premium,2-Year,Auto-Pay,Smartphone,App,Contract Issue,63,102.65,6592.2,9.3,5,True,54,3,Waited longer than expected,Neutral,0.5335,79.2,1,104.64,0.0781,Platinum,0.7195,2024-04-25
CUST04118,Midwest,Enterprise,1-Year,In-Store,Home Internet,Email,Contract Issue,46,163.39,7402.18,63.35,2,False,-84,2,Very disappointed with service,Negative,0.0667,100,1,160.92,0.0426,Gold,0.328,2022-10-25
CUST04119,Southwest,Premium,1-Year,Manual-Online,Tablet,Chat,Network Outage,70,94.32,5881.28,16.21,7,True,95,1,Very disappointed with service,Negative,0.0868,100,1,84.02,0.0986,Platinum,0.5913,2022-12-06
CUST04120,Southwest,Premium,1-Year,Auto-Pay,Tablet,Chat,No Issue,17,161.16,2702.75,70.18,15,True,-94,2,Problem kept recurring,Negative,0.1067,100,1,158.99,0.8333,Silver,0.3605,2022-04-13
CUST04121,Northeast,Standard,1-Year,In-Store,Home Internet,App,Network Outage,11,142.51,1468.0,52.78,5,True,63,1,No accountability at all,Negative,0.144,100,1,133.45,0.4167,Bronze,0.5353,2023-09-10
CUST04122,Southeast,Enterprise,Month-to-Month,Auto-Pay,Hotspot,Phone,Speed Issue,79,122.33,10038.66,50.22,0,True,88,5,Seamless experience overall,Positive,0.7528,2.4,0,127.07,0.0,Platinum,0.979,2023-04-15
CUST04123,Southeast,Premium,Month-to-Month,Mail,Tablet,App,Device Problem,50,136.86,6870.94,66.37,2,True,48,1,Very disappointed with service,Negative,0.0693,100,1,137.42,0.0392,Gold,0.509,2024-10-18
CUST04124,Midwest,Enterprise,2-Year,In-Store,Smartphone,Email,Network Outage,9,213.91,1647.59,28.92,15,True,-59,5,Highly satisfied with resolution,Positive,0.6964,61.8,0,183.07,1.5,Bronze,0.7218,2023-02-18
CUST04125,West,Basic,2-Year,In-Store,Tablet,App,Speed Issue,2,204.25,404.25,64.43,11,False,72,2,Poor network reliability,Negative,0.1976,100,1,202.12,3.6667,Bronze,0.601,2023-11-19
CUST04126,Southeast,Basic,Month-to-Month,Auto-Pay,Smartphone,Email,Contract Issue,12,118.9,1479.11,106.85,11,True,-6,3,Got what I needed but took a while,Neutral,0.3785,100,1,123.26,0.8462,Silver,0.6145,2024-09-03
CUST04127,Northeast,Standard,Month-to-Month,Auto-Pay,Business Line,In-Store,Billing Dispute,31,164.97,5091.19,87.43,8,True,-41,3,Service was okay,Neutral,0.3406,100,1,164.23,0.25,Silver,0.5533,2022-05-22
CUST04128,West,Basic,1-Year,Auto-Pay,Tablet,Email,Contract Issue,50,74.88,3715.45,46.7,4,True,-31,3,Average experience,Neutral,0.5869,94.2,1,74.31,0.0784,Gold,0.5707,2023-11-15
CUST04129,Midwest,Enterprise,Month-to-Month,In-Store,Home Internet,In-Store,Network Outage,30,104.35,2876.5,11.0,15,True,18,3,Acceptable service,Neutral,0.389,100,1,95.88,0.4839,Silver,0.6565,2023-01-16
CUST04130,West,Basic,1-Year,In-Store,Hotspot,In-Store,Billing Dispute,58,79.21,4113.21,7.67,9,True,27,1,Problem kept recurring,Negative,0.0922,100,1,70.92,0.1525,Gold,0.4722,2022-05-10
CUST04131,Southeast,Enterprise,Month-to-Month,Manual-Online,Business Line,In-Store,Contract Issue,7,35.13,257.0,54.25,2,True,-94,4,Great network coverage,Positive,0.6212,72.8,1,36.71,0.25,Bronze,0.5605,2022-10-24
CUST04132,Southeast,Standard,1-Year,Mail,Business Line,App,No Issue,81,228.66,19214.18,8.37,3,True,34,3,Waited longer than expected,Neutral,0.3932,79.2,1,237.21,0.0366,Platinum,0.6845,2023-11-05
CUST04133,Midwest,Basic,2-Year,Auto-Pay,Tablet,Email,Contract Issue,23,242.05,5398.52,118.96,1,False,96,5,Excellent support experience,Positive,0.6999,2.8,0,234.72,0.0417,Silver,0.943,2023-01-07
CUST04134,Northeast,Enterprise,2-Year,Manual-Online,Business Line,Email,No Issue,19,181.25,3311.78,52.24,4,True,68,5,Agent went above and beyond,Positive,0.7932,14.4,0,174.3,0.2,Silver,0.944,2024-05-30
CUST04135,West,Enterprise,2-Year,In-Store,Business Line,Email,Contract Issue,72,117.39,7944.77,57.21,11,True,50,4,Excellent support experience,Positive,0.957,62.0,0,110.34,0.1507,Platinum,0.8125,2022-06-14
CUST04136,Southwest,Enterprise,2-Year,Manual-Online,Hotspot,App,Billing Dispute,68,190.99,11086.19,52.58,6,False,61,5,Seamless experience overall,Positive,0.7047,19.8,0,163.03,0.087,Platinum,0.8818,2024-06-29
CUST04137,Southeast,Enterprise,1-Year,Manual-Online,Tablet,In-Store,Contract Issue,67,54.07,3381.37,41.07,7,False,-22,1,Worst customer service experience,Negative,0.04,100,1,50.47,0.1029,Platinum,0.3365,2022-12-27
CUST04138,Southwest,Standard,2-Year,Auto-Pay,Home Internet,Email,Contract Issue,76,247.33,17187.71,74.44,5,True,-78,2,Poor network reliability,Negative,0.0839,100,1,226.15,0.0649,Platinum,0.3885,2022-08-11
CUST04139,Southeast,Standard,2-Year,Auto-Pay,Hotspot,Chat,Speed Issue,22,47.99,971.63,18.63,8,True,88,1,Billing overcharge not fixed,Negative,0.0653,100,1,44.16,0.3478,Silver,0.579,2022-10-31
CUST04140,Midwest,Basic,Month-to-Month,Mail,Business Line,App,Network Outage,5,106.69,459.83,30.89,2,True,51,3,Waited longer than expected,Neutral,0.5343,73.8,1,91.97,0.3333,Bronze,0.7143,2022-10-08
CUST04141,Southwest,Standard,1-Year,In-Store,Tablet,App,Network Outage,46,212.95,10231.04,117.28,14,True,7,1,Issue still not resolved,Negative,0.0825,100,1,222.41,0.2979,Gold,0.4373,2024-09-07
CUST04142,West,Premium,Month-to-Month,Manual-Online,Home Internet,App,Billing Dispute,64,224.47,14058.95,28.91,4,True,-56,2,Issue still not resolved,Negative,0.2968,100,1,219.67,0.0615,Platinum,0.427,2024-07-25
CUST04143,Southwest,Standard,2-Year,Auto-Pay,Smartphone,In-Store,Billing Dispute,5,110.32,500.61,103.31,12,True,59,1,Problem kept recurring,Negative,0.2551,100,1,100.12,2.0,Bronze,0.5282,2024-09-12
CUST04144,Southeast,Basic,2-Year,In-Store,Smartphone,Phone,Device Problem,5,171.45,827.24,24.36,2,True,-57,1,Will consider switching providers,Negative,0.2446,100,1,165.45,0.3333,Bronze,0.3252,2024-09-30
CUST04145,Northeast,Enterprise,2-Year,Mail,Tablet,Email,Contract Issue,52,182.92,8257.18,49.5,13,False,-31,4,Highly satisfied with resolution,Positive,0.8589,82.2,1,158.79,0.2453,Gold,0.6208,2023-08-06
CUST04146,Midwest,Enterprise,2-Year,Mail,Smartphone,In-Store,Network Outage,67,107.05,6650.44,98.38,15,True,54,2,Issue still not resolved,Negative,0.1586,100,1,99.26,0.2206,Platinum,0.6195,2024-08-20
CUST04147,Northeast,Basic,2-Year,Manual-Online,Home Internet,Phone,Speed Issue,37,72.04,2328.16,29.99,3,True,77,2,Problem kept recurring,Negative,0.2236,100,1,62.92,0.0789,Gold,0.6597,2024-06-13
CUST04148,Midwest,Premium,1-Year,Mail,Business Line,Phone,No Issue,74,194.01,13830.6,3.33,15,True,-96,2,Agent was unhelpful,Negative,0.0677,100,1,186.9,0.2,Platinum,0.357,2024-08-30
CUST04149,Southwest,Basic,1-Year,Auto-Pay,Business Line,Email,Contract Issue,1,65.37,61.62,53.25,13,True,-28,1,Very disappointed with service,Negative,0.2106,100,1,61.62,6.5,Bronze,0.376,2023-10-18
CUST04150,West,Enterprise,1-Year,Auto-Pay,Hotspot,Chat,Device Problem,75,193.0,13437.99,6.19,9,True,42,4,Problem resolved quickly,Positive,0.7391,59.6,0,179.17,0.1184,Platinum,0.7985,2024-09-27
CUST04151,Midwest,Basic,2-Year,In-Store,Smartphone,In-Store,Speed Issue,34,95.31,3377.48,29.98,4,True,38,2,Terrible wait times,Negative,0.103,100,1,99.34,0.1143,Silver,0.5915,2024-03-14
CUST04152,Southeast,Enterprise,Month-to-Month,Manual-Online,Business Line,Chat,No Issue,50,198.12,9401.39,74.5,1,True,94,2,Issue still not resolved,Negative,0.274,93.2,1,188.03,0.0196,Gold,0.6895,2022-01-22
CUST04153,West,Standard,Month-to-Month,Auto-Pay,Hotspot,App,Contract Issue,46,36.14,1673.11,15.81,0,True,31,4,Great network coverage,Positive,0.787,43.8,0,36.37,0.0,Gold,0.7792,2024-06-07
CUST04154,Southwest,Basic,1-Year,Manual-Online,Tablet,App,Network Outage,14,42.5,527.38,6.49,3,True,-29,5,Great network coverage,Positive,0.8407,31.8,0,37.67,0.2,Silver,0.7742,2022-08-28
CUST04155,West,Premium,Month-to-Month,In-Store,Home Internet,App,Network Outage,79,144.59,11173.86,80.93,8,False,54,1,Worst customer service experience,Negative,0.1903,100,1,141.44,0.1,Platinum,0.4695,2022-01-29
CUST04156,Southwest,Enterprise,Month-to-Month,Manual-Online,Tablet,App,Contract Issue,20,232.33,4657.6,82.33,6,True,-54,2,Problem kept recurring,Negative,0.095,100,1,232.88,0.2857,Silver,0.4305,2024-10-14
CUST04157,Southeast,Enterprise,2-Year,Auto-Pay,Hotspot,App,Network Outage,82,99.73,8015.42,113.98,14,True,-89,4,Highly satisfied with resolution,Positive,0.9462,95.8,1,97.75,0.1687,Platinum,0.5693,2024-06-22
CUST04158,West,Enterprise,1-Year,Mail,Business Line,App,Device Problem,16,71.72,977.67,75.55,6,False,-67,1,Worst customer service experience,Negative,0.211,100,1,61.1,0.3529,Silver,0.2578,2023-03-12
CUST04159,Southeast,Premium,1-Year,Mail,Hotspot,In-Store,Speed Issue,65,237.22,14913.76,93.96,7,False,19,1,Issue still not resolved,Negative,0.1702,100,1,229.44,0.1061,Platinum,0.4083,2024-10-09
CUST04160,Midwest,Basic,Month-to-Month,Manual-Online,Business Line,Chat,No Issue,39,172.57,6067.14,105.13,0,True,-10,2,Very disappointed with service,Negative,0.0031,100,1,155.57,0.0,Gold,0.5075,2024-01-09
CUST04161,Southwest,Standard,1-Year,Manual-Online,Hotspot,App,Speed Issue,84,226.2,17265.38,22.89,10,False,-83,3,Issue eventually resolved,Neutral,0.5994,100,1,205.54,0.1176,Platinum,0.4298,2024-06-23
CUST04162,Southwest,Premium,Month-to-Month,Mail,Home Internet,Chat,Billing Dispute,67,193.77,11549.92,93.7,15,True,79,4,Very professional support team,Positive,0.742,64.2,0,172.39,0.2206,Platinum,0.8633,2023-04-19
CUST04163,Midwest,Standard,1-Year,Mail,Business Line,Phone,No Issue,55,41.37,2279.82,22.87,0,True,89,1,Agent was unhelpful,Negative,0.2764,100,1,41.45,0.0,Gold,0.5807,2023-10-03
CUST04164,Southwest,Basic,2-Year,In-Store,Tablet,Phone,Speed Issue,40,225.74,8329.01,85.7,7,True,66,2,Terrible wait times,Negative,0.1891,100,1,208.23,0.1707,Gold,0.6405,2022-11-19
CUST04165,Southeast,Enterprise,2-Year,In-Store,Tablet,App,No Issue,29,222.42,6419.41,104.66,5,True,-88,4,Agent went above and beyond,Positive,0.821,77.6,0,221.36,0.1667,Silver,0.571,2023-12-11
CUST04166,Southeast,Basic,2-Year,Auto-Pay,Smartphone,In-Store,Network Outage,44,161.23,6138.39,22.82,11,False,-95,3,Issue eventually resolved,Neutral,0.5385,100,1,139.51,0.2444,Gold,0.4088,2024-11-09
CUST04167,Southeast,Standard,1-Year,Manual-Online,Smartphone,Phone,Speed Issue,79,101.33,7640.32,44.37,10,False,-47,5,Problem resolved quickly,Positive,0.8422,49.4,0,96.71,0.125,Platinum,0.6927,2023-07-02
CUST04168,Southeast,Enterprise,Month-to-Month,In-Store,Hotspot,Chat,Network Outage,51,64.63,3350.27,95.3,3,True,94,2,Terrible wait times,Negative,0.0653,97.2,1,65.69,0.0577,Gold,0.6895,2024-01-09
CUST04169,Southwest,Premium,1-Year,Auto-Pay,Home Internet,Phone,Billing Dispute,61,43.54,2488.82,58.82,6,False,-51,4,Very happy with service,Positive,0.6385,72.2,0,40.8,0.0968,Platinum,0.5857,2023-01-11
CUST04170,West,Enterprise,Month-to-Month,Mail,Hotspot,App,No Issue,12,57.03,622.88,66.01,0,True,-62,5,Excellent support experience,Positive,0.8171,32.4,0,51.91,0.0,Silver,0.7165,2023-08-05
CUST04171,Midwest,Basic,2-Year,Auto-Pay,Smartphone,Phone,Speed Issue,42,234.35,9265.75,19.15,14,True,-72,2,Poor network reliability,Negative,0.2596,100,1,220.61,0.3256,Gold,0.399,2022-03-05
CUST04172,Southeast,Enterprise,Month-to-Month,In-Store,Hotspot,Chat,No Issue,47,170.81,7146.58,82.03,0,True,6,3,Could be improved,Neutral,0.4629,78.8,1,152.05,0.0,Gold,0.6355,2024-01-10
CUST04173,Northeast,Enterprise,Month-to-Month,Manual-Online,Tablet,In-Store,Billing Dispute,80,147.94,10895.66,110.58,2,True,-67,1,Billing overcharge not fixed,Negative,0.1202,100,1,136.2,0.0247,Platinum,0.3077,2023-06-17
CUST04174,Southwest,Basic,2-Year,Manual-Online,Tablet,Phone,No Issue,3,203.9,567.83,114.57,11,True,75,3,Issue eventually resolved,Neutral,0.4799,87.0,1,189.28,2.75,Bronze,0.7562,2022-06-11
CUST04175,West,Enterprise,2-Year,Mail,Business Line,Email,Billing Dispute,39,132.53,5118.02,2.36,12,True,-65,3,Service was okay,Neutral,0.3228,100,1,131.23,0.3,Gold,0.5112,2024-07-13
CUST04176,West,Premium,2-Year,Auto-Pay,Home Internet,Email,No Issue,70,171.89,10317.1,72.41,5,True,44,2,Very disappointed with service,Negative,0.2102,100,1,147.39,0.0704,Platinum,0.602,2023-07-29
CUST04177,West,Basic,1-Year,Auto-Pay,Home Internet,In-Store,Billing Dispute,46,138.46,5898.05,39.22,15,True,47,5,Problem resolved quickly,Positive,0.9873,40.6,0,128.22,0.3191,Gold,0.9073,2022-07-15
CUST04178,Southeast,Premium,2-Year,Manual-Online,Tablet,Chat,Plan Change,77,147.89,11480.01,14.08,4,True,75,3,Issue eventually resolved,Neutral,0.4187,73.0,0,149.09,0.0513,Platinum,0.7562,2024-04-22
CUST04179,Northeast,Standard,1-Year,Auto-Pay,Tablet,Email,Billing Dispute,70,177.21,12046.62,62.98,7,True,-19,1,Poor network reliability,Negative,0.2924,100,1,172.09,0.0986,Platinum,0.3917,2024-07-21
CUST04180,Midwest,Standard,2-Year,Manual-Online,Business Line,Chat,No Issue,73,52.26,3807.65,42.94,10,True,38,1,Very disappointed with service,Negative,0.1734,100,1,52.16,0.1351,Platinum,0.4915,2023-10-10
CUST04181,Southeast,Enterprise,2-Year,In-Store,Business Line,In-Store,Billing Dispute,58,64.53,3226.8,103.43,6,True,62,2,Very disappointed with service,Negative,0.0445,100,1,55.63,0.1017,Gold,0.6335,2024-05-05
CUST04182,Southwest,Standard,Month-to-Month,Auto-Pay,Hotspot,Phone,No Issue,66,92.15,6129.99,67.13,6,True,46,4,Great network coverage,Positive,0.7267,52.8,0,92.88,0.0896,Platinum,0.8055,2024-07-04
CUST04183,Midwest,Standard,Month-to-Month,Manual-Online,Home Internet,In-Store,Billing Dispute,5,76.15,335.48,15.15,13,True,-99,3,Service was okay,Neutral,0.5016,100,1,67.1,2.1667,Bronze,0.4517,2024-02-01
CUST04184,Midwest,Basic,Month-to-Month,Auto-Pay,Business Line,App,Plan Change,51,210.59,10437.13,22.43,13,True,64,5,Seamless experience overall,Positive,0.9055,33.2,0,204.65,0.25,Gold,0.937,2022-02-03
CUST04185,West,Basic,Month-to-Month,In-Store,Hotspot,In-Store,Network Outage,10,108.3,992.14,58.72,8,True,-72,4,Excellent support experience,Positive,0.8337,80.4,1,99.21,0.7273,Bronze,0.599,2024-01-01
CUST04186,West,Premium,2-Year,In-Store,Smartphone,App,Contract Issue,2,85.18,153.81,69.36,13,True,-23,4,Agent was very helpful,Positive,0.8436,80.6,1,76.91,4.3333,Bronze,0.6847,2023-09-08
CUST04187,Northeast,Enterprise,1-Year,Mail,Smartphone,Chat,No Issue,68,221.05,14111.65,7.84,0,False,-32,5,Great network coverage,Positive,0.8429,26.4,0,207.52,0.0,Platinum,0.719,2022-01-26
CUST04188,Northeast,Enterprise,Month-to-Month,Auto-Pay,Tablet,Chat,Network Outage,15,112.17,1575.52,56.29,10,True,-71,4,Very professional support team,Positive,0.9201,84.2,1,105.03,0.625,Silver,0.6008,2022-11-19
CUST04189,Midwest,Premium,1-Year,In-Store,Smartphone,In-Store,Device Problem,42,97.43,3910.3,107.56,3,True,-5,5,Problem resolved quickly,Positive,0.8491,27.0,0,93.1,0.0698,Gold,0.8163,2024-08-12
CUST04190,West,Premium,2-Year,Auto-Pay,Hotspot,Phone,Speed Issue,65,34.62,2247.45,18.26,3,True,-100,2,Problem kept recurring,Negative,0.223,100,1,34.58,0.0455,Platinum,0.35,2024-04-26
CUST04191,Northeast,Basic,Month-to-Month,In-Store,Hotspot,Phone,Network Outage,23,83.73,1930.3,13.99,9,True,63,1,Issue still not resolved,Negative,0.1462,100,1,83.93,0.375,Silver,0.5353,2023-03-11
CUST04192,Southwest,Premium,Month-to-Month,In-Store,Tablet,Chat,Device Problem,10,181.69,1654.76,52.29,0,True,83,3,Issue eventually resolved,Neutral,0.4947,63.4,0,165.48,0.0,Bronze,0.7702,2022-04-15
CUST04193,Southeast,Standard,Month-to-Month,Auto-Pay,Tablet,App,Network Outage,49,192.65,9736.97,43.33,15,True,87,1,Agent was unhelpful,Negative,0.0266,100,1,198.71,0.3,Gold,0.5773,2024-01-10
CUST04194,West,Enterprise,1-Year,Manual-Online,Tablet,App,No Issue,55,108.95,5252.35,28.88,0,True,81,4,Excellent support experience,Positive,0.8015,33.8,0,95.5,0.0,Gold,0.8668,2023-01-22
CUST04195,Northeast,Standard,2-Year,Mail,Business Line,Email,Network Outage,51,76.45,4035.67,1.91,11,True,93,4,Highly satisfied with resolution,Positive,0.749,53.4,0,79.13,0.2115,Gold,0.8878,2023-11-13
CUST04196,West,Standard,Month-to-Month,Manual-Online,Business Line,App,Billing Dispute,71,226.38,14185.75,105.24,0,True,44,1,Very disappointed with service,Negative,0.024,100,1,199.8,0.0,Platinum,0.502,2024-12-13
CUST04197,Southeast,Enterprise,1-Year,Auto-Pay,Home Internet,App,Speed Issue,52,139.18,6628.74,76.4,14,False,11,1,Problem kept recurring,Negative,0.1468,100,1,127.48,0.2642,Gold,0.3942,2023-08-03
CUST04198,Midwest,Premium,Month-to-Month,In-Store,Home Internet,Email,Device Problem,37,77.14,2933.34,95.86,15,True,53,5,Agent was very helpful,Positive,0.7172,39.4,0,79.28,0.3947,Gold,0.9178,2024-12-27
CUST04199,Northeast,Standard,Month-to-Month,Auto-Pay,Business Line,Chat,No Issue,13,241.31,3052.92,44.56,8,True,-19,4,Highly satisfied with resolution,Positive,0.6664,69.8,1,234.84,0.5714,Silver,0.6918,2023-06-24
CUST04200,Northeast,Enterprise,Month-to-Month,In-Store,Business Line,Chat,Network Outage,14,39.12,512.78,87.26,4,False,-21,1,Billing overcharge not fixed,Negative,0.1067,100,1,36.63,0.2667,Silver,0.3382,2023-05-30
CUST04201,Midwest,Premium,Month-to-Month,Auto-Pay,Tablet,App,Billing Dispute,31,146.18,4011.8,38.97,4,True,15,2,Poor network reliability,Negative,0.1216,100,1,129.41,0.125,Silver,0.5513,2023-04-04
CUST04202,Southeast,Enterprise,Month-to-Month,Auto-Pay,Business Line,Email,Billing Dispute,9,78.01,692.66,103.84,2,True,-63,2,Worst customer service experience,Negative,0.0297,100,1,76.96,0.2,Bronze,0.4148,2023-06-06
CUST04203,Southeast,Premium,2-Year,Auto-Pay,Smartphone,App,No Issue,61,182.45,11529.55,19.73,3,True,29,2,Agent was unhelpful,Negative,0.0514,100,1,189.01,0.0484,Platinum,0.5757,2024-09-15
CUST04204,Midwest,Enterprise,Month-to-Month,Manual-Online,Hotspot,Chat,Plan Change,57,217.91,12369.49,103.61,2,True,36,3,Got what I needed but took a while,Neutral,0.3435,76.8,1,217.01,0.0345,Gold,0.688,2024-06-19
CUST04205,Midwest,Basic,2-Year,Mail,Tablet,Chat,Device Problem,71,222.38,14413.13,71.5,13,True,-59,5,Outstanding customer care,Positive,0.8621,57.8,0,203.0,0.1806,Platinum,0.7218,2024-03-10
CUST04206,Southwest,Premium,Month-to-Month,Manual-Online,Home Internet,Chat,Device Problem,46,180.95,8429.39,48.46,4,False,79,3,Waited longer than expected,Neutral,0.315,72.2,0,183.25,0.0851,Gold,0.7132,2022-04-19
CUST04207,Southeast,Basic,1-Year,Auto-Pay,Smartphone,Phone,Plan Change,11,53.81,515.68,13.07,1,True,-95,3,Could be improved,Neutral,0.4632,100,1,46.88,0.0833,Bronze,0.4587,2024-08-19
CUST04208,Southeast,Enterprise,1-Year,Auto-Pay,Hotspot,Phone,Billing Dispute,60,190.2,9993.27,60.45,7,False,96,1,Worst customer service experience,Negative,0.2037,100,1,166.55,0.1148,Platinum,0.543,2022-09-13
CUST04209,West,Standard,2-Year,In-Store,Business Line,Chat,Billing Dispute,58,135.3,7583.45,79.13,15,False,25,3,Got what I needed but took a while,Neutral,0.4154,100,1,130.75,0.2542,Gold,0.6188,2022-04-15
CUST04210,West,Premium,2-Year,In-Store,Business Line,App,Plan Change,84,93.12,7636.8,38.13,4,True,-13,1,Will consider switching providers,Negative,0.224,100,1,90.91,0.0471,Platinum,0.4022,2024-11-12
CUST04211,West,Premium,1-Year,Manual-Online,Business Line,In-Store,Plan Change,38,99.55,3345.7,40.26,5,False,6,4,Seamless experience overall,Positive,0.9763,58.8,0,88.04,0.1282,Gold,0.6855,2023-05-02
